./37_20%19_3.out:Avg angular diffs   : 107.39
./44_25%35_1.out:Avg angular diffs   : 100.93
./28_35%42_4.out:Avg angular diffs   : 72.89
./34_20%9_3.out:Avg angular diffs   : 86.09
./27_29%32_3.out:Avg angular diffs   : 92.43
./32_21%22_4.out:Avg angular diffs   : 75.74
./47_38%37_2.out:Avg angular diffs   : 91.21
./43_27%37_2.out:Avg angular diffs   : 75.00
./48_40%30_3.out:Avg angular diffs   : 101.50
./26_31%25_3.out:Avg angular diffs   : 89.04
./33_21%11_4.out:Avg angular diffs   : 92.85
./26_26%29_3.out:Avg angular diffs   : 77.97
./28_21%17_2.out:Avg angular diffs   : 95.81
./27_29%26_3.out:Avg angular diffs   : 88.65
./28_15%21_2.out:Avg angular diffs   : 120.94
./26_30%31_3.out:Avg angular diffs   : 95.57
./63_20%10_3.out:Avg angular diffs   : 78.93
./28_12%7_1.out:Avg angular diffs   : 96.92
./26_7%8_1.out:Avg angular diffs   : 86.54
./48_37%27_2.out:Avg angular diffs   : 92.92
./26_9%10_1.out:Avg angular diffs   : 72.21
./39_6%16_1.out:Avg angular diffs   : 74.83
./38_19%10_3.out:Avg angular diffs   : 79.43
./27_39%37_4.out:Avg angular diffs   : 90.67
./47_42%32_4.out:Avg angular diffs   : 82.84
./47_38%38_2.out:Avg angular diffs   : 90.00
./48_32%42_4.out:Avg angular diffs   : 76.55
./64_20%19_3.out:Avg angular diffs   : 97.08
./27_30%28_3.out:Avg angular diffs   : 91.53
./26_25%32_3.out:Avg angular diffs   : 77.29
./37_16%15_1.out:Avg angular diffs   : 78.23
./56_40%41_4.out:Avg angular diffs   : 92.00
./46_29%40_3.out:Avg angular diffs   : 95.36
./28_6%10_1.out:Avg angular diffs   : 88.64
./27_26%28_3.out:Avg angular diffs   : 86.57
./59_32%31_4.out:Avg angular diffs   : 92.96
./28_17%15_2.out:Avg angular diffs   : 90.00
./63_11%21_4.out:Avg angular diffs   : 87.99
./42_35%25_1.out:Avg angular diffs   : 73.19
./44_38%27_2.out:Avg angular diffs   : 98.88
./48_25%35_1.out:Avg angular diffs   : 71.59
./34_15%6_1.out:Avg angular diffs   : 72.78
./32_5%15_1.out:Avg angular diffs   : 90.00
./64_19%20_3.out:Avg angular diffs   : 85.50
./56_36%26_1.out:Avg angular diffs   : 83.88
./45_36%35_1.out:Avg angular diffs   : 70.45
./48_30%28_2.out:Avg angular diffs   : 66.62
./28_6%9_1.out:Avg angular diffs   : 89.48
./27_11%8_1.out:Avg angular diffs   : 86.28
./44_42%41_4.out:Avg angular diffs   : 96.04
./37_17%7_2.out:Avg angular diffs   : 90.00
./28_39%38_4.out:Avg angular diffs   : 91.45
./64_15%6_1.out:Avg angular diffs   : 93.72
./39_21%12_4.out:Avg angular diffs   : 70.77
./46_26%35_1.out:Avg angular diffs   : 92.65
./35_21%17_2.out:Avg angular diffs   : 84.43
./44_39%29_3.out:Avg angular diffs   : 99.68
./26_39%37_4.out:Avg angular diffs   : 94.76
./26_39%38_4.out:Avg angular diffs   : 73.90
./26_37%39_4.out:Avg angular diffs   : 83.35
./38_15%7_2.out:Avg angular diffs   : 90.00
./26_15%37_4.out:Avg angular diffs   : 92.12
./64_16%17_2.out:Avg angular diffs   : 90.97
./27_28%30_3.out:Avg angular diffs   : 95.67
./27_39%41_4.out:Avg angular diffs   : 89.34
./27_12%7_1.out:Avg angular diffs   : 93.10
./47_25%26_1.out:Avg angular diffs   : 77.05
./26_25%26_3.out:Avg angular diffs   : 75.79
./47_27%37_2.out:Avg angular diffs   : 91.82
./43_40%29_3.out:Avg angular diffs   : 73.12
./31_12%21_4.out:Avg angular diffs   : 87.12
./38_11%21_4.out:Avg angular diffs   : 102.58
./28_31%32_3.out:Avg angular diffs   : 100.00
./27_5%8_1.out:Avg angular diffs   : 73.26
./27_8%11_1.out:Avg angular diffs   : 87.66
./37_6%15_1.out:Avg angular diffs   : 89.31
./45_25%35_1.out:Avg angular diffs   : 108.18
./48_39%29_3.out:Avg angular diffs   : 89.16
./56_39%30_3.out:Avg angular diffs   : 96.85
./26_27%28_3.out:Avg angular diffs   : 93.18
./54_40%27_2.out:Avg angular diffs   : 85.29
./48_30%27_2.out:Avg angular diffs   : 88.25
./45_35%26_1.out:Avg angular diffs   : 87.03
./28_30%32_3.out:Avg angular diffs   : 100.91
./64_10%19_3.out:Avg angular diffs   : 82.42
./43_39%40_3.out:Avg angular diffs   : 91.85
./46_29%39_3.out:Avg angular diffs   : 84.62
./26_31%32_3.out:Avg angular diffs   : 77.29
./38_10%19_3.out:Avg angular diffs   : 109.85
./32_10%9_3.out:Avg angular diffs   : 93.71
./35_9%10_3.out:Avg angular diffs   : 75.91
./32_6%7_2.out:Avg angular diffs   : 81.20
./59_30%40_3.out:Avg angular diffs   : 98.90
./45_38%27_2.out:Avg angular diffs   : 85.20
./47_42%31_4.out:Avg angular diffs   : 91.59
./48_27%29_3.out:Avg angular diffs   : 85.37
./44_41%42_4.out:Avg angular diffs   : 68.62
./26_27%26_3.out:Avg angular diffs   : 96.63
./26_15%39_4.out:Avg angular diffs   : 89.49
./46_36%35_1.out:Avg angular diffs   : 95.82
./38_11%7_2.out:Avg angular diffs   : 87.12
./59_37%27_2.out:Avg angular diffs   : 108.92
./47_36%35_1.out:Avg angular diffs   : 106.03
./59_27%38_2.out:Avg angular diffs   : 90.54
./28_10%5_1.out:Avg angular diffs   : 79.57
./28_29%31_3.out:Avg angular diffs   : 93.46
./28_35%41_4.out:Avg angular diffs   : 104.43
./28_5%6_1.out:Avg angular diffs   : 102.15
./56_35%36_1.out:Avg angular diffs   : 74.65
./42_39%30_3.out:Avg angular diffs   : 90.40
./28_12%9_1.out:Avg angular diffs   : 91.05
./32_12%22_4.out:Avg angular diffs   : 97.57
./42_30%29_3.out:Avg angular diffs   : 90.47
./42_31%31_4.out:Avg angular diffs   : 108.00
./32_15%16_1.out:Avg angular diffs   : 72.12
./48_28%27_2.out:Avg angular diffs   : 98.18
./36_15%7_2.out:Avg angular diffs   : 77.40
./54_41%40_3.out:Avg angular diffs   : 88.94
./38_10%20_3.out:Avg angular diffs   : 79.82
./45_36%38_2.out:Avg angular diffs   : 87.99
./56_30%29_3.out:Avg angular diffs   : 87.26
./44_35%25_1.out:Avg angular diffs   : 95.22
./31_15%16_1.out:Avg angular diffs   : 67.50
./43_35%36_1.out:Avg angular diffs   : 78.23
./27_39%17_2.out:Avg angular diffs   : 101.35
./61_19%9_3.out:Avg angular diffs   : 90.62
./27_30%26_3.out:Avg angular diffs   : 95.75
./54_35%26_1.out:Avg angular diffs   : 81.27
./56_39%29_3.out:Avg angular diffs   : 93.84
./47_26%36_1.out:Avg angular diffs   : 92.37
./32_12%11_4.out:Avg angular diffs   : 94.79
./42_36%25_1.out:Avg angular diffs   : 80.24
./26_11%7_1.out:Avg angular diffs   : 97.17
./26_10%5_1.out:Avg angular diffs   : 82.86
./26_15%41_4.out:Avg angular diffs   : 70.43
./56_40%30_3.out:Avg angular diffs   : 88.53
./27_30%25_3.out:Avg angular diffs   : 82.32
./28_29%32_3.out:Avg angular diffs   : 99.09
./61_11%21_4.out:Avg angular diffs   : 106.68
./28_21%19_2.out:Avg angular diffs   : 94.59
./27_31%25_3.out:Avg angular diffs   : 87.07
./27_39%7_1.out:Avg angular diffs   : 96.72
./36_20%10_3.out:Avg angular diffs   : 82.01
./48_30%39_3.out:Avg angular diffs   : 88.04
./64_5%16_1.out:Avg angular diffs   : 76.15
./64_16%5_1.out:Avg angular diffs   : 90.98
./45_42%31_4.out:Avg angular diffs   : 91.81
./63_9%10_3.out:Avg angular diffs   : 76.07
./33_22%12_4.out:Avg angular diffs   : 66.45
./48_29%39_3.out:Avg angular diffs   : 86.09
./43_29%40_3.out:Avg angular diffs   : 67.81
./26_10%6_1.out:Avg angular diffs   : 75.79
./48_30%32_4.out:Avg angular diffs   : 71.44
./26_26%31_3.out:Avg angular diffs   : 81.86
./31_16%5_1.out:Avg angular diffs   : 79.41
./27_32%31_3.out:Avg angular diffs   : 93.64
./28_8%10_1.out:Avg angular diffs   : 100.91
./26_17%19_2.out:Avg angular diffs   : 90.99
./27_11%10_1.out:Avg angular diffs   : 84.38
./32_6%15_1.out:Avg angular diffs   : 90.00
./27_10%41_4.out:Avg angular diffs   : 97.23
./36_21%11_4.out:Avg angular diffs   : 85.53
./48_27%30_3.out:Avg angular diffs   : 100.50
./64_9%20_3.out:Avg angular diffs   : 73.64
./64_5%15_1.out:Avg angular diffs   : 93.70
./54_41%41_4.out:Avg angular diffs   : 84.31
./43_29%39_3.out:Avg angular diffs   : 98.71
./61_5%6_1.out:Avg angular diffs   : 63.69
./47_30%29_3.out:Avg angular diffs   : 82.70
./28_37%41_4.out:Avg angular diffs   : 98.59
./26_32%25_3.out:Avg angular diffs   : 83.30
./26_32%26_3.out:Avg angular diffs   : 81.00
./32_9%20_3.out:Avg angular diffs   : 77.37
./39_9%19_3.out:Avg angular diffs   : 96.29
./32_21%7_2.out:Avg angular diffs   : 83.15
./28_30%29_3.out:Avg angular diffs   : 85.76
./35_15%5_1.out:Avg angular diffs   : 100.12
./56_37%39_3.out:Avg angular diffs   : 99.23
./42_30%40_3.out:Avg angular diffs   : 95.22
./63_10%9_3.out:Avg angular diffs   : 83.20
./31_12%11_4.out:Avg angular diffs   : 85.83
./59_35%36_1.out:Avg angular diffs   : 66.65
./34_11%12_4.out:Avg angular diffs   : 73.86
./36_17%7_2.out:Avg angular diffs   : 83.16
./26_28%26_3.out:Avg angular diffs   : 82.42
./33_11%21_4.out:Avg angular diffs   : 106.45
./56_26%41_4.out:Avg angular diffs   : 83.50
./27_12%31_3.out:Avg angular diffs   : 93.64
./44_32%42_4.out:Avg angular diffs   : 95.62
./28_19%17_2.out:Avg angular diffs   : 102.10
./34_15%5_1.out:Avg angular diffs   : 91.57
./46_30%39_3.out:Avg angular diffs   : 98.32
./45_31%41_4.out:Avg angular diffs   : 87.11
./63_10%20_3.out:Avg angular diffs   : 88.73
./33_20%10_3.out:Avg angular diffs   : 86.25
./26_17%15_2.out:Avg angular diffs   : 108.70
./43_39%30_3.out:Avg angular diffs   : 85.20
./27_28%7_1.out:Avg angular diffs   : 93.10
./54_26%25_1.out:Avg angular diffs   : 104.32
./26_11%10_1.out:Avg angular diffs   : 87.38
./26_31%29_3.out:Avg angular diffs   : 82.67
./28_17%19_2.out:Avg angular diffs   : 90.23
./47_32%31_4.out:Avg angular diffs   : 93.18
./28_5%38_4.out:Avg angular diffs   : 81.87
./59_39%30_3.out:Avg angular diffs   : 82.59
./26_7%15_2.out:Avg angular diffs   : 91.75
